CSCSITEID__C,ACCOUNTNAMEENGLISH__C,BRANCH_CUSTOMER_PARTY_KEY,BRANCH_PRIMARY_NAME,HQ_PRIMARY_NAME,GU_PRIMARY_NAME,BRANCH_ISO_COUNTRY_CD,BRANCH_PARTY_SSOT_PARTY_ID_INT,BRANCH_HQ_BRANCH_CD,EXACT_COUNTRY
175533212,AISA PACIFIC INSTITUTE OF INFORMATION TECHNOLOGY,107370445,ASIA PACIFIC INSTITUTE OF INFORMATION TECHNOLOGY,ASIA PACIFIC INSTITUTE OF INFORMATION TECHNOLOGY,ASIA PACIFIC INSTITUTE OF INFORMATION TECHNOLOGY,LKA,175533212,HQ,SRI LANKA
182459506,,111285662,CISCO SYSTEMS CAPITAL INDIAPV,CISCO SYSTEMS INDIA PVT LTD,CISCO SYSTEMS INC,LKA,182459506,BR,SRI LANKA
312772025,NIPPON PAINT LANKA PVT LTD,207136545,NIPPON PAINT LANKA PVT LTD,NIPPON PAINT LANKA PRIVATE LTD,NIPPON PAINT LANKA PRIVATE LTD,LKA,312772025,BR,SRI LANKA
212545462,REEF DEVELOMENTS PVT LTD,137863958,REEF DEVELOMENTS PVT LTD,BOARD OF INVESTMENT OF SRI LANKA,BOARD OF INVESTMENT OF SRI LANKA,LKA,212545462,HQ,SRI LANKA
301347900,ILO,198532131,ILO,ILO/BIT - BUREAU INTERNATIONAL DU TRAVAIL,UNITED NATIONS,LKA,301347900,HQ,SRI LANKA
359977003,,243026862,PACT GROUP,PACT,"PACT COMMUNICATION GROUP, INC.",LKA,359977003,HQ,SRI LANKA
173883548,,106496604,PACIFICCOM SOLUTIONSPVTLTD,PACIFICCOM SOLUTIONS LTD,PACIFICCOM SOLUTIONS LTD,LKA,173883548,BR,SRI LANKA
212632484,Ministry of Construction and Engineering Services,137959090,MINISTRY OF CONSTRUCTION AND ENGINEERING SERVICES,DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA,DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA,LKA,212632484,HQ,SRI LANKA
333597994,,224669068,IRONWOOD LEGAL SOLUTIONS,IRONWOOD LEGAL SOLUTIONS,IRONWOOD LEGAL SOLUTIONS,LKA,333597994,HQ,SRI LANKA
331021680,,222549445,SRILA SYSTEMS PVT LTD,SRILA SYSTEMS PVT LTD,SRILA SYSTEMS PVT LTD,LKA,331021680,HQ,SRI LANKA
171113351,Uni - Consultancy Services,105301151,UNIVERSITY  OF MORATUWA,UNIVERSITY  OF MORATUWA,UNIVERSITY  OF MORATUWA,LKA,171113351,HQ,SRI LANKA
213452701,Ministry of Parliamentary Affairs,138815350,MINISTRY OF PARLIAMENTARY AFFAIRS,DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA,DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA,LKA,213452701,HQ,SRI LANKA
213021371,Earl's Regency,138333819,EARL'S REGENCY,EARL'S REGENCY,EARL'S REGENCY,LKA,213021371,HQ,SRI LANKA
197658430,ETISALAT SRI LANKA CPE,126023203,ETISALAT LANKA  PRIVATE LTD,ETISALAT LANKA PVT LTD,HUTCHISON WHAMPOA LTD,LKA,197658430,BR,SRI LANKA
6290782,,5701644,TCC SOLUTIONS PVT LTD,TCC SOLUTIONS PVT LTD,TCC SOLUTIONS PVT LTD,LKA,6290782,HQ,SRI LANKA
204894576,,130998692,NET CREATIONS TECHNOLOGIES  PVT LTD,NET CREATIONS TECHNOLOGIES  PVT LTD,NET CREATIONS TECHNOLOGIES  PVT LTD,LKA,204894576,HQ,SRI LANKA
41497866,Kuruwita Textiles,14298697,KURUWITA TEXTILES,KURUWITA TEXTILES,KURUWITA TEXTILES,LKA,41497866,HQ,SRI LANKA
187714634,Autogrill Lanka Ltd.,115905720,AUTOGRILL LANKA LTD,AUTOGRILL LANKA LTD,AUTOGRILL LANKA LTD,LKA,187714634,BR,SRI LANKA
177867149,Trilobyte Labs (PVT) Ltd,108587006,TRILOBYTE LABS PVT LTD,TRILOBYTE LABS PVT LTD,TRILOBYTE LABS PVT LTD,LKA,177867149,HQ,SRI LANKA
41497282,Paints & General Industries Ltd,4731316,PAINTS & GENERAL INDUSTRIES LTD,PAINTS & GENERAL INDUSTRIES LTD,PAINTS & GENERAL INDUSTRIES LTD,LKA,41497282,HQ,SRI LANKA
346469495,,231438618,SML DUALPLAST LANKA PVT LTD,SML DUALPLAST LANKA PRIVATE LTD,SML DUALPLAST LANKA PRIVATE LTD,LKA,346469495,BR,SRI LANKA
46047728,,10701386,INGRAM MICRO LANKA PRIVATE LTD,INGRAM MICRO LANKA PRIVATE LTD,"TIANJIN MARINE SHIPPING CO., LTD.",LKA,46047728,BR,SRI LANKA
219221499,Swanee Hotel,145782563,SWANEE HOTEL,SWANEE HOTEL,SWANEE HOTEL,LKA,219221499,HQ,SRI LANKA
196298502,SINHAPUTHRA FINANCE PLC,124207930,SINHAPUTHRA FINANCE PLC,SINHAPUTHRA FINANCE PVT LTD,SINHAPUTHRA FINANCE PVT LTD,LKA,196298502,BR,SRI LANKA
274062618,AECOM,186381534,AECOM,AECOM TECHNOLOGY CORPORATION,AECOM TECHNOLOGY CORPORATION,LKA,274062618,HQ,SRI LANKA
266770333,JAT Holdings Private Limited,178972636,JAT TECHNOLOGIES PVT LTD,JAT TECHNOLOGIES PVT LTD,JAT TECHNOLOGIES PVT LTD,LKA,266770333,HQ,SRI LANKA
41497478,Tudawa Brothers,13158486,TUDAWA BROTHERS,TUDAWA BROTHERS,TUDAWA BROTHERS,LKA,41497478,HQ,SRI LANKA
385669461,,262046709,MUVE,MUVE,MUVE,LKA,385669461,HQ,SRI LANKA
382445019,,259012600,ACUMEN HOLDINGS PVT LTD,ACUMEN HOLDINGS PVT LTD,ACUMEN HOLDINGS PVT LTD,LKA,382445019,HQ,SRI LANKA
42782955,,613863,COMMUNIQ BROADBAND NETWORK PRIVATE LTD,AXIATA GROUP BERHAD,AXIATA GROUP BERHAD,LKA,42782955,HQ,SRI LANKA
362448891,,245993129,PR LANKA,PR LANKA,PR LANKA,LKA,362448891,HQ,SRI LANKA
212779379,Regus Lanka Number One (Pvt) Ltd,138110758,REGUS LANKA NUMBER ONE PVT LTD,REGUS LANKA NUMBER ONE PVT LTD,REGUS LANKA NUMBER ONE PVT LTD,LKA,212779379,HQ,SRI LANKA
10785602,CIC Paints Pvt Ltd,3283494,CIC PAINTS (PRIVATE) LIMITED,CIC PAINTS (PRIVATE) LIMITED,CIC PAINTS (PRIVATE) LIMITED,LKA,10785602,HQ,SRI LANKA
363226730,,246591421,THE DESIGN GROUP FIVE INTERNATIONAL PVT LTD,THE DESIGN GROUP FIVE INTERNATIONAL PVT LTD,THE DESIGN GROUP FIVE INTERNATIONAL PVT LTD,LKA,363226730,HQ,SRI LANKA
182886644,National Youth Services Council,111545940,NATIONAL YOUTH SERVICES COUNCIL,NATIONAL YOUTH SERVICES COUNCIL,NATIONAL YOUTH SERVICES COUNCIL,LKA,182886644,HQ,SRI LANKA
41498300,,6039412,DIPPED PRODUCTS LTD,DIPPED PRODUCTS PLC,DIPPED PRODUCTS PLC,LKA,41498300,BR,SRI LANKA
116947382,Leo Burnett Advertising,50634209,LEO BURNETT ADVERTISING,LEO BURNETT ADVERTISING,LEO BURNETT ADVERTISING,LKA,116947382,HQ,SRI LANKA
134369535,MTV Channels (Pvt) Ltd,61686823,MTV CHANNELS PVT LTD,MTV CHANNEL (PRIVATE) LIMITED,MTV CHANNEL (PRIVATE) LIMITED,LKA,134369535,BR,SRI LANKA
383143958,,259698358,SUWASEVANA HOSPITAL,SUWASEVANA HOSPITAL,SUWASEVANA HOSPITAL,LKA,383143958,HQ,SRI LANKA
216706056,DOCKYARD GENERAL ENGINEERING SERVICES (PVT) LTD,142930295,DOCKYARD GENERAL ENGINEERING SERVICES PRIVATE LIMITED,DOCKYARD GENERAL ENGINEERING SERVICES PRIVATE LIMITED,DOCKYARD GENERAL ENGINEERING SERVICES PRIVATE LIMITED,LKA,216706056,HQ,SRI LANKA
191530603,99x Technologies Ltd,118344359,99X TECHNOLOGIES LTD,VISOLIT NORWAY AS,ADVANIA AS,LKA,191530603,HQ,SRI LANKA
388645461,,264831109,STAR LANKA SHIPPING PVT LTD,ZIM SRI LANKA,ISRAEL CORPORATION LTD,LKA,388645461,BR,SRI LANKA
302647646,MALKABANA ECO RESORTS,199664254,MALKABANA ECO RESORTS,MALKABANA ECO RESORTS,MALKABANA ECO RESORTS,LKA,302647646,HQ,SRI LANKA
185270568,Ceylon Tea Brokers,113584612,CEYLON TEA BROKERS,CEYLON TEA SERVICES PLC,CEYLON TEA SERVICES LTD,LKA,185270568,BR,SRI LANKA
269640419,,181960730,BUSINESS NETWORK SOLUTION,BUSINESS NETWORK SOLUTION,BUSINESS NETWORK SOLUTION,LKA,269640419,HQ,SRI LANKA
352007169,NINEWELLS CARE MOTHER AND BABY HOSPITAL PRIVATE LTD,236249449,NINEWELLS CARE MOTHER AND BABY HOSPITAL PRIVATE LTD,NINEWELLS CARE MOTHER AND BABY HOSPITAL PRIVATE LTD,NINEWELLS CARE MOTHER AND BABY HOSPITAL PRIVATE LTD,LKA,352007169,HQ,SRI LANKA
370219317,IQVIA SRI LANKA,250996727,IQVIA SRI LANKA,IQVIA INC,IQVIA INC,LKA,370219317,HQ,SRI LANKA
229100570,oracle global procurement- Sri Lanka office,153484647,ORACLE GLOBAL PROCUREMENT SRI LANKA OFFICE,ORACLE CORPORATION,ORACLE CORPORATION,LKA,229100570,BR,SRI LANKA
213043851,,138370546,CRYPTOGEN PRIVATE LTD,CRYPTOGEN PRIVATE LTD,CRYPTOGEN PRIVATE LTD,LKA,213043851,HQ,SRI LANKA
302102068,ADB-Sri Lanka Resident Mission (SLRM),199236387,ADB-SRI LANKA RESIDENT MISSION SLRM,ASIAN DEVELOPMENT BANK,ASIAN DEVELOPMENT BANK,LKA,302102068,HQ,SRI LANKA
167319365,ONVI DEBUG SOLUTION PVT LTD,102050184,ONVI DEBUG SOLUTIONS PRIVATE LTD,ONVI DEBUG SOLUTIONS PRIVATE LTD,ONVI DEBUG SOLUTIONS PRIVATE LTD,LKA,167319365,HQ,SRI LANKA
210712670,Dialog TV,136058860,DIALOG TV,DIALOG TELEVISION (PVT) LTD,AXIATA GROUP BERHAD,LKA,210712670,BR,SRI LANKA
185442924,,113675462,TECH SOLUTION NETWORK PVT LTD,TECH SOLUTION NETWORK PVT LTD,TECH SOLUTION NETWORK PVT LTD,LKA,185442924,HQ,SRI LANKA
10785593,Lanka Tiles,975818,LANKA TILES LIMITED,LANKA TILES LIMITED,LANKA TILES LIMITED,LKA,10785593,HQ,SRI LANKA
8940861,APP ZUNE,8082795,DATA INTERNATIONAL,DATA ENTRY INTERNATIONAL,DATA ENTRY INTERNATIONAL,LKA,8940861,HQ,SRI LANKA
145716821,Department Of Telecommunications,79066806,DEPARTMENT OF TELECOMMUNICATIONS,DEPARTMENT OF TELECOMMUNICATIONS,DEPARTMENT OF TELECOMMUNICATIONS,LKA,145716821,HQ,SRI LANKA
41496478,National Lotteries Board,10084978,NATIONAL LOTTERIES BOARD,NATIONAL LOTTERIES BOARD,NATIONAL LOTTERIES BOARD,LKA,41496478,HQ,SRI LANKA
145661175,Department Of The Attorney General,79047969,DEPARTMENT OF THE ATTORNEY GENERAL,DEPARTMENT OF THE ATTORNEY GENERAL,DEPARTMENT OF THE ATTORNEY GENERAL,LKA,145661175,HQ,SRI LANKA
248515745,,166462023,ALPHA APPARELS LTD,ALPHA APPARELS LTD,ALPHA APPARELS LTD,LKA,248515745,BR,SRI LANKA
178536602,ARC TECH LANKA PVT LTD,108941958,ARC TECH LANKA PVT LTD,ARC TECH LANKA PVT LTD,ARC TECH LANKA PVT LTD,LKA,178536602,HQ,SRI LANKA
198338874,"Lanka Special Steel Limited, Sri Lanka",126630485,LANKA SPECIAL STEELS LTD,E B CREASY & CO. PLC,E B CREASY & CO. PLC,LKA,198338874,HQ,SRI LANKA
88813376,Ceylon Fresh Sea Foods Pvt. Ltd.,34591686,CEYLON FRESH SEA FOODS PVT LTD,CEYLON FRESH SEA FOODS PVT LTD,CEYLON FRESH SEA FOODS PVT LTD,LKA,88813376,HQ,SRI LANKA
41495116,Continental Hotel,12197773,CONTINENTAL HOTEL,CONTINENTAL HOTEL,CONTINENTAL HOTEL,LKA,41495116,HQ,SRI LANKA
121067436,,51929491,UNION BANK OF PAKISTAN LTD,UNION BANK OF COLOMBO PLC,UNION BANK OF COLOMBO PLC,LKA,121067436,BR,SRI LANKA
268296912,ESOFT METRO CAMPUS,180790503,ESOFT METRO CAMPUS,ESOFT METRO CAMPUS,ESOFT METRO CAMPUS,LKA,268296912,HQ,SRI LANKA
326525903,,218642569,TRANS WORLD RADIO,TRANS WORLD RADIO,TRANS WORLD RADIO,LKA,326525903,HQ,SRI LANKA
216402707,TECHNO E SOLUTIONS PVT LTD,142581803,TECHNO E SOLUTIONS PVT LTD,TECHNO E SOLUTIONS  PVT LTD,TECHNO E SOLUTIONS  PVT LTD,LKA,216402707,BR,SRI LANKA
331665502,,223183702,ANSELL TEXTILES LANKA,ANSELL LANKA PRIVATE LTD,ANSELL LTD,LKA,331665502,BR,SRI LANKA
235750026,,158855441,E TECHNOLOGY SYSTEMS PVT LTD,E-TECHNOLOGY SYSTEMS PVT LTD,E-TECHNOLOGY SYSTEMS PVT LTD,LKA,235750026,BR,SRI LANKA
3643792,,3556612,MOBITEL PRIVATE LTD,MOBITEL PVT LTD,MOBITEL PVT LTD,LKA,3643792,HQ,SRI LANKA
217344777,Oceanic Games (PVT)Ltd,143558647,OCEANIC GAMES PVTLTD,OCEANIC GAMES PVTLTD,OCEANIC GAMES PVTLTD,LKA,217344777,HQ,SRI LANKA
124634635,BASFFinlay,60290256,BASFFINLAY,BASFFINLAY,BASFFINLAY,LKA,124634635,HQ,SRI LANKA
11157663,Galadari Hotel,8225495,GALADARI HOTELS (LANKA) LTD,GALADARI HOTELS (LANKA) LTD,GALADARI HOTELS (LANKA) LTD,LKA,11157663,HQ,SRI LANKA
192080513,Trade Finance & Investments PLC,118605487,TRADE FINANCE & INVESTMENTS PLC,TRADE FINANCE & INVESTMENTS PLC,TRADE FINANCE & INVESTMENTS PLC,LKA,192080513,HQ,SRI LANKA
41496630,Elastomeric Company,13871310,ELASTOMERIC COMPANY,ELASTOMERIC COMPANY,ELASTOMERIC COMPANY,LKA,41496630,HQ,SRI LANKA
177553123,JAFFERJEE BROTHERS,108412109,JAFFERJEE BROTHERS,JAFFERJEE BROTHERS EXPORTS PVT LTD,JAFFERJEE BROTHERS EXPORTS PVT LTD,LKA,177553123,BR,SRI LANKA
211848722,Integrated Information Systems (Pvt) Ltd,137076630,INTEGRATED INFORMATION SYSTEMS,INTEGRATED INFORMATION SYSTEMS,INTEGRATED INFORMATION SYSTEMS,LKA,211848722,HQ,SRI LANKA
41496344,Mlesna,3530096,MLESNA,MLESNA,MLESNA,LKA,41496344,HQ,SRI LANKA
195469142,Lifeserv ( Pvt) Ltd,123458133,LIFESERV  PVT LTD,LIFESERV  PVT LTD,LIFESERV  PVT LTD,LKA,195469142,HQ,SRI LANKA
246094210,COTECNA LANKA PVT  LTD,163811923,COTECNA LANKA PVT LTD,COTECNA SA,COTECNA SA,LKA,246094210,HQ,SRI LANKA
219780659,GAP International Sourcing Inc.,146314676,GAP INTERNATIONAL SOURCING INC,THE GAP INC,THE GAP INC,LKA,219780659,HQ,SRI LANKA
212448001,,137789814,S L NETWORK SYSTEMS,S L NETWORK SYSTEMS,S L NETWORK SYSTEMS,LKA,212448001,HQ,SRI LANKA
388647516,,264830672,ROSEWARE CORPOARTION PVT LTD,ROSEWARE CORPORATION PVT LTD,ROSEWARE CORPORATION PVT LTD,LKA,388647516,HQ,SRI LANKA
187253018,ROAD DEVELOPMENT AUTHORITY,115718026,ROAD DEVELOPMENT AUTHORITY,ROAD DEVELOPMENT AUTHORITY,ROAD DEVELOPMENT AUTHORITY,LKA,187253018,HQ,SRI LANKA
325142495,MJF Group,217455139,MJF GROUP,MJF EXPORTS LIMITED,MJF EXPORTS LIMITED,LKA,325142495,BR,SRI LANKA
157210533,,97113529,VENTURE SYSTEMS LTD,VENTURE SYSTEMS LTD,VENTURE SYSTEMS LTD,LKA,157210533,HQ,SRI LANKA
317922740,THOMAS KERSHAW LANKA PVT LTD,211425055,THOMAS KERSHAW LANKA PRIVATE LTD,THOMAS KERSHAW LANKA PRIVATE LTD,THOMAS KERSHAW LANKA PRIVATE LTD,LKA,317922740,HQ,SRI LANKA
37449489,,4152856,EAM MALIBAN TEXTILES PRIVATE LIMITED,EAM MALIBAN TEXTILES PRIVATE LIMITED,EAM MALIBAN TEXTILES PRIVATE LIMITED,LKA,37449489,HQ,SRI LANKA
347625801,,232477320,LAK JAYA MICRO FINANCE LTD,LAK JAYA MICRO FINANCE LTD,LAK JAYA MICRO FINANCE LTD,LKA,347625801,HQ,SRI LANKA
236091936,COPAL AMBA,159359037,COPAL AMBA,MOODY'S CORPORATION,MOODY'S CORPORATION,LKA,236091936,HQ,SRI LANKA
258428361,INFORMATION SYSTEMS ASSOCIATES PRIVATE LTD,174571933,INFORMATION SYSTEMS ASSOCIATES PRIVATE LTD,INFORMATION SYSTEMS ASSOCIATES PRIVATE LTD,INFORMATION SYSTEMS ASSOCIATES PRIVATE LTD,LKA,258428361,HQ,SRI LANKA
10297175,AEGIS SOLUTIONS PRIVATE LIMITED,4022276,AEGIS INNOVATIVE SOLUTIONS INC,AEGIS INNOVATIVE SOLUTIONS INC,AEGIS INNOVATIVE SOLUTIONS INC,LKA,10297175,BR,SRI LANKA
45078268,,3838676,MIHIN AIR,MIHIN AIR,MIHIN AIR,LKA,45078268,HQ,SRI LANKA
41735681,,1350454,CO-OPERATIVE INSURANCE COMPANY LTD,CO-OPERATIVE INSURANCE,CO-OPERATIVE INSURANCE,LKA,41735681,BR,SRI LANKA
41496362,Dankotuwa Porcelain,847646,DANKOTUWA PORCELAIN,DANKOTUWA PORCELAIN,DANKOTUWA PORCELAIN,LKA,41496362,HQ,SRI LANKA
317194424,,210548563,ENGENUITY PVT LTD,ENGENUITY PVT LTD,ENGENUITY PVT LTD,LKA,317194424,BR,SRI LANKA
41495199,Gateway School,5407063,GATEWAY SCHOOL,GATEWAY SCHOOL,GATEWAY SCHOOL,LKA,41495199,HQ,SRI LANKA
328358683,Carmel Clothing Ltd,220335815,CARMEL CLOTHING LTD,CARMEL CLOTHING LTD,CARMEL CLOTHING LTD,LKA,328358683,HQ,SRI LANKA
193036540,LankaClear (Pvt) Ltd,119317842,LANKA CLEAR PVT LTD,LANKACLEAR PVT LTD,LANKACLEAR PVT LTD,LKA,193036540,HQ,SRI LANKA
283073240,Flinth Commercial Park,196873450,FLINTH COMMERCIAL PARK,FLINTH COMMERCIAL PARK,FLINTH COMMERCIAL PARK,LKA,283073240,HQ,SRI LANKA
145662168,X-Pertise Ltd,79048423,X-PERTISE LTD,X-PERTISE LTD,X-PERTISE LTD,LKA,145662168,HQ,SRI LANKA
88809772,Texlan Centre Pvt. Ltd.,34768715,TEXLAN CENTER PRIVATE LTD,TEXLAN CENTER PRIVATE LTD,TEXLAN CENTER PRIVATE LTD,LKA,88809772,HQ,SRI LANKA
41496192,Polytex Garments (Pvt) Ltd,6541680,POLYTEX GARMENTS PVT LTD,POLYTEX GARMENTS PVT LTD,POLYTEX GARMENTS PVT LTD,LKA,41496192,HQ,SRI LANKA
121067838,,51929661,GOLDEN KEY,THE GOLDEN KEY CREDIT CARD COMPANY LIMITED,THE GOLDEN KEY CREDIT CARD COMPANY LIMITED,LKA,121067838,BR,SRI LANKA
11069611,INFORMATION & COMMUNICATION TECHNOLOGY AGENCY OF SRI LANKA,7945544,INFORMATION & COMMUNICATION TECHNOLOGY AGENCY OF SRI LANKA,INFORMATION AND COMMUNICATION TECHNOLOGY AGENCY OF SRI LANKA ICTA,INFORMATION AND COMMUNICATION TECHNOLOGY AGENCY OF SRI LANKA ICTA,LKA,11069611,BR,SRI LANKA
38573198,Lanka Transformers Ltd,13043442,LANKA TRANSFORMERS GROUP OF COMPANIES,LANKA TRANSFORMERS GROUP OF COMPANIES,LANKA TRANSFORMERS GROUP OF COMPANIES,LKA,38573198,HQ,SRI LANKA
38668955,CREATIVE TECHNOLOGY SOLUTIONS PTE LTD,7966390,CREATIVE TECHNOLOGY SOLUTIONS PTE LTD,CREATIVE TECHNOLOGY SOLUTIONS PTE LTD,CREATIVE TECHNOLOGY SOLUTIONS PTE LTD,LKA,38668955,HQ,SRI LANKA
189510326,Big Sunshine (Pvt) Ltd,117116463,BIG SUNSHINE PVT LTD,BIG SUNSHINE PVT LTD,BIG SUNSHINE PVT LTD,LKA,189510326,HQ,SRI LANKA
364081933,,247211659,JWA EDUCATIONAL INSTITUTE,JWA EDUCATIONAL INSTITUTE,JWA EDUCATIONAL INSTITUTE,LKA,364081933,HQ,SRI LANKA
264829288,COLOMBO FORT GROUP SERVICES PVTLTD,176728488,COLOMBO FORT GROUP SERVICES PVTLTD,COLOMBO FORT GROUP SERVICES PVTLTD,COLOMBO FORT GROUP SERVICES PVTLTD,LKA,264829288,HQ,SRI LANKA
178522540,Royal Colombo Golf Club,108939452,ROYAL COLOMBO GOLF CLUB,ROYAL COLOMBO GOLF CLUB,ROYAL COLOMBO GOLF CLUB,LKA,178522540,HQ,SRI LANKA
310676429,,205465671,TYAX PVT LTD,TYAX PRIVATE LTD,TYAX PRIVATE LTD,LKA,310676429,BR,SRI LANKA
41496466,Symbol Technologies Lanka (Pvt) Ltd.,6727370,SYMBOL TECHNOLOGIES LANKA PVT LTD,SYMBOL TECHNOLOGIES INC,ZEBRA TECHNOLOGIES CORPORATION,LKA,41496466,HQ,SRI LANKA
41496206,Mearsk Lanka,10441090,MEARSK LANKA,MEARSK LANKA,MEARSK LANKA,LKA,41496206,HQ,SRI LANKA
322371247,,215506920,ENTERPRISE TECHNOLOGY PVT LTD,ENTERPRISE TECHNOLOGY PVT LTD,ENTERPRISE PRODUCTS COMPANY,LKA,322371247,BR,SRI LANKA
180239674,Grey First Serve Advertising (Pvt) Ltd.,110069081,GREY FIRST SERVE ADVERTISING  PVT  LTD,GREY FIRST SERVE ADVERTISING PVT LTD,WPP PLC,LKA,180239674,BR,SRI LANKA
145661663,Ministry Of Livestock Development,79048176,MINISTRY OF LIVESTOCK DEVELOPMENT,MINISTRY OF LIVESTOCK DEVELOPMENT,MINISTRY OF LIVESTOCK DEVELOPMENT,LKA,145661663,HQ,SRI LANKA
145661586,Ministry Of Power & Energy,79048165,MINISTRY OF POWER & ENERGY,MINISTRY OF POWER & ENERGY,MINISTRY OF POWER & ENERGY,LKA,145661586,HQ,SRI LANKA
41497380,Vanguard Management Services(Pvt)Ltd. (No. not in use),8946558,VANGUARD MANAGEMENT SERVICESPVTLTD,VANGUARD MANAGEMENT SERVICESPVTLTD,VANGUARD MANAGEMENT SERVICESPVTLTD,LKA,41497380,HQ,SRI LANKA
220087591,ORIENT FINANCE,146716049,ORIENT FINANCE,ORIENT FINANCE PLC,ORIENT FINANCE PLC,LKA,220087591,BR,SRI LANKA
41497258,Lanka Walltiles,5751181,LANKA WALLTILES,LANKA WALLTILES,LANKA WALLTILES,LKA,41497258,HQ,SRI LANKA
332863205,,224168347,EU-RETEC PVT LTD,CONTINENTAL AG,CONTINENTAL AG,LKA,332863205,HQ,SRI LANKA
169559319,Dimo Lanka Ltd,103158369,DIMO LANKA LTD,DIMO LANKA LTD,DIMO LANKA LTD,LKA,169559319,BR,SRI LANKA
211979889,eVolve Technologies (Pvt) Limited.,137282212,EVOLVE TECHNOLOGIES PVT LTD,EVOLVE TECHNOLOGIES PVT LTD,EVOLVE TECHNOLOGIES PVT LTD,LKA,211979889,HQ,SRI LANKA
345992339,,231041986,NGS TECHNOLOGIES PVT LTD,NGS TECHNOLOGIES PVT LTD,NGS TECHNOLOGIES PVT LTD,LKA,345992339,HQ,SRI LANKA
167486822,Jay Jay Mills Lanka (Pvt.) Ltd,102155002,JAY JAY MILLS LANKA PRIVATE LTD,JAY JAY MILLS LANKA PRIVATE LTD,JAY JAY MILLS LANKA PRIVATE LTD,LKA,167486822,HQ,SRI LANKA
233625197,,157175890,BRITISH COUNCIL SRI LANKAN,THE BRITISH COUNCIL,THE BRITISH COUNCIL,LKA,233625197,HQ,SRI LANKA
41495537,Ceylon Fertilizer Co Ltd,309315,CEYLON FERTILIZER COMPANY LTD,CEYLON FERTILIZER COMPANY LTD,CEYLON FERTILIZER COMPANY LTD,LKA,41495537,HQ,SRI LANKA
2967348,KBSL INFORMATION TECHNOLOGIES LTD,1324839,KBSL INFORMATION TECHNOLOGIES LTD,KEELS BUSINESS SYTEMS LIMITED,KEELS BUSINESS SYTEMS LIMITED,LKA,2967348,HQ,SRI LANKA
197011602,NATIONAL SCIENCE FOUNDATION,124967579,NATIONAL SCIENCE FOUNDATION,NATIONAL SCIENCE FOUNDATION,NATIONAL SCIENCE FOUNDATION,LKA,197011602,HQ,SRI LANKA
187534214,ERNST & YOUNG,115782257,ERNST & YOUNG,ERNST & YOUNG PRIVATE LTD,ERNST & YOUNG LLP,LKA,187534214,HQ,SRI LANKA
205268323,HSBC,131330542,HSBC ELECTRONIC DATA PROCESSING LANKA PVT LTD,HSBC ELECTRONIC DATA PROCESSING LANKA PRIVATE LIMITED,HSBC HOLDINGS PLC,LKA,205268323,BR,SRI LANKA
244760461,,162509562,SOLUTIONCITY PVT LTD,SOLUTIONCITY PVT LTD,SOLUTIONCITY PVT LTD,LKA,244760461,HQ,SRI LANKA
2677402,LANKA COMMUNICATION SERVICES PRIVATE LIMITED-CPE,5054821,LANKA COMMUNICATION SERVICES PRIVATE LIMITED-CPE,SINGAPORE TELECOMMUNICATIONS LTD,SINGAPORE TELECOMMUNICATIONS LTD,LKA,2677402,HQ,SRI LANKA
4542651,,5271288,DIALOG AXIATA PLC CPE,AXIATA GROUP BERHAD,AXIATA GROUP BERHAD,LKA,4542651,HQ,SRI LANKA
248531322,CONVERZED NETWORK SOLUTIONS,166465939,CONVERZED NETWORK SOLUTIONS,CONVERZED NETWORK SOLUTIONS,CONVERZED NETWORK SOLUTIONS,LKA,248531322,HQ,SRI LANKA
84266707,,33438256,SRI LANKA ARMY,SRI LANKA ARMY,SRI LANKA ARMY,LKA,84266707,HQ,SRI LANKA
330533742,,222124798,MICRO BYTECH INTERNATIONAL PVT LTD,MICRO BYTECH INTERNATIONAL PVT LTD,MICRO BYTECH INTERNATIONAL PVT LTD,LKA,330533742,HQ,SRI LANKA
40411918,,1918448,TRELLEBORG LANKA PVT LTD,TRELLEBORG AB,TRELLEBORG AB,LKA,40411918,BR,SRI LANKA
155934290,John Keells Holdings PLC,96320010,JOHN KEELLS HOLDINGS,JOHN KEELLS HOLDINGS,JOHN KEELLS HOLDINGS,LKA,155934290,HQ,SRI LANKA
145716398,National Gem And Jewellery Authority,79066619,NATIONAL GEM AND JEWELLERY AUTHORITY,NATIONAL GEM AND JEWELLERY AUTHORITY,NATIONAL GEM AND JEWELLERY AUTHORITY,LKA,145716398,HQ,SRI LANKA
35028029,DAVID PEIRIS MOTOR COMPANY LTD,13924139,DAVID PEIRIS MOTOR COMPANY LTD,DAVID PIERIS MOTOR  CO,DAVID PIERIS MOTOR  CO,LKA,35028029,BR,SRI LANKA
198521591,EXETEL COMMUNICATICATION (PVT) LTD,126838672,EXETEL COMMUNICATICATION PVT LTD,EXETEL PTY LTD,EXETEL PTY LTD,LKA,198521591,BR,SRI LANKA
326416322,,218530704,DATAVAIL,DATAVAIL CORPORATION,DATAVAIL CORPORATION,LKA,326416322,HQ,SRI LANKA
